context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n
hms,SMAPE,Future Absence,0.9595462489520306,Lag 1,2,0.0,1,1,3
hms,SMAPE,Future Absence,0.6362100852249811,Lag 1,3,0.0,1,1,3
hms,SMAPE,Future Absence,0.6179940697384327,Lag 1,4,0.0,1,1,3
hms,SMAPE,Future Absence,0.616729573829702,Lag 1,5,0.0,1,1,3
hms,SMAPE,Future Absence,0.613438550756831,Lag 1,6,0.0,1,1,3
hms,SMAPE,Future Absence,0.6108231050501901,Lag 1,7,0.0,1,1,3
hms,SMAPE,Future Absence,0.6065824510865107,Lag 1,8,0.0,1,1,3
hms,SMAPE,Future Absence,0.6048037056505497,Lag 1,9,0.0,1,1,3
hms,SMAPE,Future Absence,0.6005234287457525,Lag 1,10,0.0,1,1,3
hms,SMAPE,Future Absence,0.6025114202421294,Lag 1,11,0.0,1,1,3
hms,SMAPE,Future Absence,0.60278780258628,Lag 1,12,0.0,1,1,3
hms,SMAPE,Future Absence,0.5978611041313586,Lag 1,13,0.0,1,1,3
hms,SMAPE,Future Absence,0.5977702369249851,Lag 1,14,0.0,1,1,3
hms,SMAPE,Future Absence,0.5957292962932348,Lag 1,15,0.0,1,1,3
hms,SMAPE,Future Absence,0.5946069459742678,Lag 1,16,0.0,1,1,3
hms,SMAPE,Future Absence,0.5935367371359747,Lag 1,17,0.0,1,1,3
hms,SMAPE,Future Absence,0.589044379544449,Lag 1,18,0.0,1,1,3
hms,SMAPE,Future Absence,0.5897831358227662,Lag 1,19,0.0,1,1,3
hms,SMAPE,Future Absence,0.5883749256532503,Lag 1,20,0.0,1,1,3
hms,SMAPE,Future Active Time,0.27318740145296383,Lag 1,2,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3160825417909714,Lag 1,3,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3283513226277418,Lag 1,4,0.0,1,1,3
hms,SMAPE,Future Active Time,0.32806978222417393,Lag 1,5,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3293133452926741,Lag 1,6,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3269502524756933,Lag 1,7,0.0,1,1,3
hms,SMAPE,Future Active Time,0.32494672236490807,Lag 1,8,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3239251262634838,Lag 1,9,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3218520741913884,Lag 1,10,0.0,1,1,3
hms,SMAPE,Future Active Time,0.32283299911014124,Lag 1,11,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3215975732154624,Lag 1,12,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3198020714011785,Lag 1,13,0.0,1,1,3
hms,SMAPE,Future Active Time,0.319616289113596,Lag 1,14,0.0,1,1,3
hms,SMAPE,Future Active Time,0.3179620312451051,Lag 1,15,0.0,1,1,3
hms,SMAPE,Future Active Time,0.31848315458670867,Lag 1,16,0.0,1,1,3
hms,SMAPE,Future Active Time,0.31724750375437316,Lag 1,17,0.0,1,1,3
hms,SMAPE,Future Active Time,0.31760917045080983,Lag 1,18,0.0,1,1,3
hms,SMAPE,Future Active Time,0.31382880760662046,Lag 1,19,0.0,1,1,3
hms,SMAPE,Future Active Time,0.316468650388726,Lag 1,20,0.0,1,1,3
hms,SMAPE,Future Session Time,0.38328507517267824,Lag 1,2,0.0,1,1,3
hms,SMAPE,Future Session Time,0.34327923605349797,Lag 1,3,0.0,1,1,3
hms,SMAPE,Future Session Time,0.34042684594447764,Lag 1,4,0.0,1,1,3
hms,SMAPE,Future Session Time,0.3394246649419995,Lag 1,5,0.0,1,1,3
hms,SMAPE,Future Session Time,0.341101478929378,Lag 1,6,0.0,1,1,3
hms,SMAPE,Future Session Time,0.3380377171026737,Lag 1,7,0.0,1,1,3
hms,SMAPE,Future Session Time,0.3365927528125805,Lag 1,8,0.0,1,1,3
hms,SMAPE,Future Session Time,0.3367956837913905,Lag 1,9,0.0,1,1,3
hms,SMAPE,Future Session Time,0.33354556922863565,Lag 1,10,0.0,1,1,3
hms,SMAPE,Future Session Time,0.33213637603620133,Lag 1,11,0.0,1,1,3
hms,SMAPE,Future Session Time,0.33162491367621116,Lag 1,12,0.0,1,1,3
hms,SMAPE,Future Session Time,0.33056536602408476,Lag 1,13,0.0,1,1,3
hms,SMAPE,Future Session Time,0.3292394462195402,Lag 1,14,0.0,1,1,3
hms,SMAPE,Future Session Time,0.32748042033933517,Lag 1,15,0.0,1,1,3
hms,SMAPE,Future Session Time,0.32682617510467826,Lag 1,16,0.0,1,1,3
