context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n
hms,SMAPE,Future Absence,0.9596949706339774,Lag 1,2,0.0,1,1,0
hms,SMAPE,Future Absence,0.6350074173946832,Lag 1,3,0.0,1,1,0
hms,SMAPE,Future Absence,0.6226742984906565,Lag 1,4,0.0,1,1,0
hms,SMAPE,Future Absence,0.61527198628448,Lag 1,5,0.0,1,1,0
hms,SMAPE,Future Absence,0.6086087923637674,Lag 1,6,0.0,1,1,0
hms,SMAPE,Future Absence,0.6085047547587416,Lag 1,7,0.0,1,1,0
hms,SMAPE,Future Absence,0.6082504606287423,Lag 1,8,0.0,1,1,0
hms,SMAPE,Future Absence,0.6082679389919656,Lag 1,9,0.0,1,1,0
hms,SMAPE,Future Absence,0.6037148576830298,Lag 1,10,0.0,1,1,0
hms,SMAPE,Future Absence,0.6025550161459442,Lag 1,11,0.0,1,1,0
hms,SMAPE,Future Absence,0.5995344788160158,Lag 1,12,0.0,1,1,0
hms,SMAPE,Future Absence,0.6011624395433957,Lag 1,13,0.0,1,1,0
hms,SMAPE,Future Absence,0.596688464451889,Lag 1,14,0.0,1,1,0
hms,SMAPE,Future Absence,0.5959401663006112,Lag 1,15,0.0,1,1,0
hms,SMAPE,Future Absence,0.5930183689749786,Lag 1,16,0.0,1,1,0
hms,SMAPE,Future Absence,0.5932611870523269,Lag 1,17,0.0,1,1,0
hms,SMAPE,Future Absence,0.5886402255453084,Lag 1,18,0.0,1,1,0
hms,SMAPE,Future Absence,0.5940517706031669,Lag 1,19,0.0,1,1,0
hms,SMAPE,Future Absence,0.5890988734836421,Lag 1,20,0.0,1,1,0
hms,SMAPE,Future Active Time,0.2710162040614479,Lag 1,2,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3153558564548745,Lag 1,3,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3257922598815119,Lag 1,4,0.0,1,1,0
hms,SMAPE,Future Active Time,0.32505892908342293,Lag 1,5,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3258521060601349,Lag 1,6,0.0,1,1,0
hms,SMAPE,Future Active Time,0.32736372707262423,Lag 1,7,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3256490126693774,Lag 1,8,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3249384724497499,Lag 1,9,0.0,1,1,0
hms,SMAPE,Future Active Time,0.323041167178439,Lag 1,10,0.0,1,1,0
hms,SMAPE,Future Active Time,0.32011720863116205,Lag 1,11,0.0,1,1,0
hms,SMAPE,Future Active Time,0.32050811258373185,Lag 1,12,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3202249470099608,Lag 1,13,0.0,1,1,0
hms,SMAPE,Future Active Time,0.320851426091599,Lag 1,14,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3184267680368037,Lag 1,15,0.0,1,1,0
hms,SMAPE,Future Active Time,0.32060720821138206,Lag 1,16,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3189206296159484,Lag 1,17,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3151656521099524,Lag 1,18,0.0,1,1,0
hms,SMAPE,Future Active Time,0.31687481267419276,Lag 1,19,0.0,1,1,0
hms,SMAPE,Future Active Time,0.3163226696491354,Lag 1,20,0.0,1,1,0
hms,SMAPE,Future Session Time,0.3833906673048575,Lag 1,2,0.0,1,1,0
hms,SMAPE,Future Session Time,0.34227166998461095,Lag 1,3,0.0,1,1,0
hms,SMAPE,Future Session Time,0.3412235659258136,Lag 1,4,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33870615663732506,Lag 1,5,0.0,1,1,0
hms,SMAPE,Future Session Time,0.3407231726300058,Lag 1,6,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33863943406822183,Lag 1,7,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33560713195155,Lag 1,8,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33726481468911557,Lag 1,9,0.0,1,1,0
hms,SMAPE,Future Session Time,0.333723677463551,Lag 1,10,0.0,1,1,0
hms,SMAPE,Future Session Time,0.3333427727938293,Lag 1,11,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33098333698654675,Lag 1,12,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33292822237192454,Lag 1,13,0.0,1,1,0
hms,SMAPE,Future Session Time,0.33018712785657345,Lag 1,14,0.0,1,1,0
hms,SMAPE,Future Session Time,0.3247604801644635,Lag 1,15,0.0,1,1,0
hms,SMAPE,Future Session Time,0.3234592404457367,Lag 1,16,0.0,1,1,0
hms,SMAPE,Future Session Time,0.32458546027268825,Lag 1,17,0.0,1,1,0
hms,SMAPE,Future Session Time,0.32527484417857405,Lag 1,18,0.0,1,1,0
hms,SMAPE,Future Session Time,0.32244180845390563,Lag 1,19,0.0,1,1,0
hms,SMAPE,Future Session Time,0.32241443483802856,Lag 1,20,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.37978282341208874,Lag 1,2,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.35746853367970055,Lag 1,3,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3598519023302028,Lag 1,4,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.35974365380028783,Lag 1,5,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3617996158462572,Lag 1,6,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3602834281070299,Lag 1,7,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3569955503777615,Lag 1,8,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.35798120229654584,Lag 1,9,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3569322207485735,Lag 1,10,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.35742777667054576,Lag 1,11,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3550398447352637,Lag 1,12,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3566666561477551,Lag 1,13,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3529788104927274,Lag 1,14,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.34971316985915324,Lag 1,15,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3497225131200886,Lag 1,16,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.35313023979674846,Lag 1,17,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3473018379258913,Lag 1,18,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.34691163564284266,Lag 1,19,0.0,1,1,0
hms,SMAPE,Future Session Activity,0.3500328667086017,Lag 1,20,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7884823083260628,Lag 1,2,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7778066567203038,Lag 1,3,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7722325690008054,Lag 1,4,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.765582774998398,Lag 1,5,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.759347616216859,Lag 1,6,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7545012044674488,Lag 1,7,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.741825344746458,Lag 1,8,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7289778852743347,Lag 1,9,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7210432147706484,Lag 1,10,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.7092592888600385,Lag 1,11,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.6935724905597896,Lag 1,12,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.669608485732942,Lag 1,13,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.6615465572498148,Lag 1,14,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.6509240039877736,Lag 1,15,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.6294469817558433,Lag 1,16,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.6012858825140538,Lag 1,17,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.5981397260821029,Lag 1,18,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.5723694634928564,Lag 1,19,0.0,1,1,0
hms,SMAPE,Future N° Sessions,0.5613157093267102,Lag 1,20,0.0,1,1,0
jc3,SMAPE,Future Absence,0.9143489185785273,Lag 1,2,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6095546082159107,Lag 1,3,0.0,1,1,0
jc3,SMAPE,Future Absence,0.586722393052109,Lag 1,4,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5781766914180673,Lag 1,5,0.0,1,1,0
jc3,SMAPE,Future Absence,0.581230172664928,Lag 1,6,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5817468098516374,Lag 1,7,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5837469080023362,Lag 1,8,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5830276971505299,Lag 1,9,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5860462106961652,Lag 1,10,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5917597581533494,Lag 1,11,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5932064249198369,Lag 1,12,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5977011131784137,Lag 1,13,0.0,1,1,0
jc3,SMAPE,Future Absence,0.5957176232205776,Lag 1,14,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6039764164915116,Lag 1,15,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6056833034367207,Lag 1,16,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6062777461617535,Lag 1,17,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6024025151324484,Lag 1,18,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6070959617613184,Lag 1,19,0.0,1,1,0
jc3,SMAPE,Future Absence,0.6153596954743589,Lag 1,20,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.30490385620651494,Lag 1,2,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.334870214129826,Lag 1,3,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.34569596325221164,Lag 1,4,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.35082263009851156,Lag 1,5,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.34967159140890286,Lag 1,6,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.34797198160998233,Lag 1,7,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3472414023850551,Lag 1,8,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3487257917255478,Lag 1,9,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.34551838957768455,Lag 1,10,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3433040368705186,Lag 1,11,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.34499499964066643,Lag 1,12,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3408877170912052,Lag 1,13,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.33791553712863404,Lag 1,14,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3400902957127992,Lag 1,15,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.34096150068093634,Lag 1,16,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3330545958656656,Lag 1,17,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.3334016543506407,Lag 1,18,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.33115192555748063,Lag 1,19,0.0,1,1,0
jc3,SMAPE,Future Active Time,0.331718044792877,Lag 1,20,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.435340343690615,Lag 1,2,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.36974459835095064,Lag 1,3,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.358981330090855,Lag 1,4,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3577770320266459,Lag 1,5,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3590633016378097,Lag 1,6,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.35470620872577296,Lag 1,7,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.35701117791784776,Lag 1,8,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.35155412437457156,Lag 1,9,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3564934161257315,Lag 1,10,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3547313710685859,Lag 1,11,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3528841116919955,Lag 1,12,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.35206213394060515,Lag 1,13,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.35557603333738325,Lag 1,14,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.35643882170719055,Lag 1,15,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.36006021379681125,Lag 1,16,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3534592000342265,Lag 1,17,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3577570641281752,Lag 1,18,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3588531790129474,Lag 1,19,0.0,1,1,0
jc3,SMAPE,Future Session Time,0.3606655734252725,Lag 1,20,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.5021767173737115,Lag 1,2,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3954265729859296,Lag 1,3,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.37335932345143574,Lag 1,4,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3685569803837125,Lag 1,5,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3680196776646086,Lag 1,6,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3679937971802134,Lag 1,7,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.36713849898614087,Lag 1,8,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.36637987610131134,Lag 1,9,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.36670844600453356,Lag 1,10,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.36560837058645373,Lag 1,11,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3626597069879404,Lag 1,12,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.36492351616005503,Lag 1,13,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3682846049729311,Lag 1,14,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3720891374549082,Lag 1,15,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3701780541823129,Lag 1,16,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3641914430695343,Lag 1,17,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3644372574045426,Lag 1,18,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.3654499703394592,Lag 1,19,0.0,1,1,0
jc3,SMAPE,Future Session Activity,0.36981789809991994,Lag 1,20,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.7428432486037146,Lag 1,2,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.7253785954573468,Lag 1,3,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.718024403592379,Lag 1,4,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.7090315144827584,Lag 1,5,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.7017133151792637,Lag 1,6,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.6925331537218277,Lag 1,7,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.6766453553045356,Lag 1,8,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.6570884009467777,Lag 1,9,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.6445043558687036,Lag 1,10,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.6268940190269761,Lag 1,11,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.6007917912325149,Lag 1,12,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.5594099072037088,Lag 1,13,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.5359717804438658,Lag 1,14,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.5088627605036923,Lag 1,15,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.4625427272906905,Lag 1,16,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.39910548554055314,Lag 1,17,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.3573531331290777,Lag 1,18,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.2684883750069489,Lag 1,19,0.0,1,1,0
jc3,SMAPE,Future N° Sessions,0.16800168074058153,Lag 1,20,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.841380165289845,Lag 1,2,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6207940789269604,Lag 1,3,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6224105711841098,Lag 1,4,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6262636559095164,Lag 1,5,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6263944603191217,Lag 1,6,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6199073691229828,Lag 1,7,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6198396942239811,Lag 1,8,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6142660241281683,Lag 1,9,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6180936048513203,Lag 1,10,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6205351230649403,Lag 1,11,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6118581626446011,Lag 1,12,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6078184724353172,Lag 1,13,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.6065763547110135,Lag 1,14,0.0,1,1,0
lisbf,SMAPE,Future Absence,0.5987847322674105,Lag 1,15,0.0,1,1,0
lisbf,SMAPE,Future Active Time,0.15263405525636842,Lag 1,2,0.0,1,1,0
lisbf,SMAPE,Future Active Time,0.15864266664151955,Lag 1,3,0.0,1,1,0
